root,file,line,class,method,kind,description,excerpt
decompiled/jadx/firelauncher/sources/com/amazon,decompiled/jadx/firelauncher/sources/com/amazon/firelauncher/cardlist/ContentPageFragment.java,30,,,home_control,HOME/launcher control marker,import com.amazon.firelauncher.channels.ChannelHost;
decompiled/jadx/firelauncher/sources/com/amazon,decompiled/jadx/firelauncher/sources/com/amazon/firelauncher/cardlist/ContentPageFragment.java,31,,,home_control,HOME/launcher control marker,import com.amazon.firelauncher.channels.ContentChannel;
decompiled/jadx/firelauncher/sources/com/amazon,decompiled/jadx/firelauncher/sources/com/amazon/firelauncher/cardlist/ContentPageFragment.java,32,,,home_control,HOME/launcher control marker,import com.amazon.firelauncher.channels.FtueStateFragment;
decompiled/jadx/firelauncher/sources/com/amazon,decompiled/jadx/firelauncher/sources/com/amazon/firelauncher/cardlist/ContentPageFragment.java,33,,,home_control,HOME/launcher control marker,import com.amazon.firelauncher.download.CardDownloadMapper;
decompiled/jadx/firelauncher/sources/com/amazon,decompiled/jadx/firelauncher/sources/com/amazon/firelauncher/cardlist/ContentPageFragment.java,34,,,home_control,HOME/launcher control marker,import com.amazon.firelauncher.download.DownloadDataManager;
decompiled/jadx/firelauncher/sources/com/amazon,decompiled/jadx/firelauncher/sources/com/amazon/firelauncher/cardlist/ContentPageFragment.java,35,,,home_control,HOME/launcher control marker,import com.amazon.firelauncher.headerhidereveal.CardListHeaderHideRevealController;
decompiled/jadx/firelauncher/sources/com/amazon,decompiled/jadx/firelauncher/sources/com/amazon/firelauncher/cardlist/ContentPageFragment.java,36,,,home_control,HOME/launcher control marker,import com.amazon.firelauncher.headerhidereveal.HeaderHideRevealStates;
decompiled/jadx/firelauncher/sources/com/amazon,decompiled/jadx/firelauncher/sources/com/amazon/firelauncher/cardlist/ContentPageFragment.java,37,,,home_control,HOME/launcher control marker,import com.amazon.firelauncher.magazine.HeaderBackground.HeaderBackgroundController;
decompiled/jadx/firelauncher/sources/com/amazon,decompiled/jadx/firelauncher/sources/com/amazon/firelauncher/cardlist/ContentPageFragment.java,38,,,home_control,HOME/launcher control marker,import com.amazon.firelauncher.magazine.HeaderBackground.HeaderBackgroundLoader;
decompiled/jadx/firelauncher/sources/com/amazon,decompiled/jadx/firelauncher/sources/com/amazon/firelauncher/cardlist/ContentPageFragment.java,39,,,home_control,HOME/launcher control marker,import com.amazon.firelauncher.metrics.MetricsProvider;
decompiled/jadx/firelauncher/sources/com/amazon,decompiled/jadx/firelauncher/sources/com/amazon/firelauncher/cardlist/ContentPageFragment.java,40,,,home_control,HOME/launcher control marker,import com.amazon.firelauncher.services.MapCache;
decompiled/jadx/firelauncher/sources/com/amazon,decompiled/jadx/firelauncher/sources/com/amazon/firelauncher/cardlist/ContentPageFragment.java,41,,,home_control,HOME/launcher control marker,import com.amazon.firelauncher.sis.SisConstants;
decompiled/jadx/firelauncher/sources/com/amazon,decompiled/jadx/firelauncher/sources/com/amazon/firelauncher/cardlist/ContentPageFragment.java,42,,,home_control,HOME/launcher control marker,import com.amazon.firelauncher.templatedatasources.DataSource;
decompiled/jadx/firelauncher/sources/com/amazon,decompiled/jadx/firelauncher/sources/com/amazon/firelauncher/cardlist/ContentPageFragment.java,43,,,home_control,HOME/launcher control marker,import com.amazon.firelauncher.templatedatasources.LauncherCard;
decompiled/jadx/firelauncher/sources/com/amazon,decompiled/jadx/firelauncher/sources/com/amazon/firelauncher/cardlist/ContentPageFragment.java,44,,,home_control,HOME/launcher control marker,import com.amazon.firelauncher.templatedatasources.ReadableDataset;
decompiled/jadx/firelauncher/sources/com/amazon,decompiled/jadx/firelauncher/sources/com/amazon/firelauncher/cardlist/ContentPageFragment.java,45,,,home_control,HOME/launcher control marker,import com.amazon.firelauncher.ui.ContentDisplayProperties;
decompiled/jadx/firelauncher/sources/com/amazon,decompiled/jadx/firelauncher/sources/com/amazon/firelauncher/cardlist/ContentPageFragment.java,46,,,home_control,HOME/launcher control marker,import com.amazon.firelauncher.utils.RecyclerViewUtils;
decompiled/jadx/firelauncher/sources/com/amazon,decompiled/jadx/firelauncher/sources/com/amazon/firelauncher/cardlist/ContentPageFragment.java,47,,,home_control,HOME/launcher control marker,import com.amazon.firelauncher.utils.Systrace;
decompiled/jadx/firelauncher/sources/com/amazon,decompiled/jadx/firelauncher/sources/com/amazon/firelauncher/cardlist/ContentPageFragment.java,48,,,home_control,HOME/launcher control marker,import com.amazon.firelauncher.utils.Utils;
decompiled/jadx/firelauncher/sources/com/amazon,decompiled/jadx/firelauncher/sources/com/amazon/firelauncher/cardlist/ContentPageFragment.java,49,,,home_control,HOME/launcher control marker,import com.amazon.firelauncher.view.ChannelBackgroundView;
decompiled/jadx/firelauncher/sources/com/amazon,decompiled/jadx/firelauncher/sources/com/amazon/firelauncher/cardlist/ContentPageFragment.java,50,,,home_control,HOME/launcher control marker,import com.amazon.firelauncher.view.EnhancedViewPager;
decompiled/jadx/firelauncher/sources/com/amazon,decompiled/jadx/firelauncher/sources/com/amazon/firelauncher/cardlist/ContentPageFragment.java,51,,,home_control,HOME/launcher control marker,import com.amazon.firelauncher.view.ScrimRemover;
decompiled/jadx/firelauncher/sources/com/amazon,decompiled/jadx/firelauncher/sources/com/amazon/firelauncher/cardlist/ContentPageFragment.java,52,,,home_control,HOME/launcher control marker,import com.amazon.firelauncher.view.ScrollingLinearRecyclerView;
decompiled/jadx/firelauncher/sources/com/amazon,decompiled/jadx/firelauncher/sources/com/amazon/firelauncher/cardlist/ContentPageFragment.java,78,ContentPageFragment,,home_control,HOME/launcher control marker,private final ScreenOffReceiver.Listener screenOffListener = new ScreenOffReceiver.Listener() { // from class: com.amazon.firelauncher.cardlist.ContentPageFragment.1
decompiled/jadx/firelauncher/sources/com/amazon,decompiled/jadx/firelauncher/sources/com/amazon/firelauncher/cardlist/ContentPageFragment.java,81,ContentPageFragment,onScreenOff,home_control,HOME/launcher control marker,new Handler(Looper.getMainLooper()).post(new Runnable() { // from class: com.amazon.firelauncher.cardlist.ContentPageFragment.1.1
decompiled/jadx/firelauncher/sources/com/amazon,decompiled/jadx/firelauncher/sources/com/amazon/firelauncher/cardlist/ContentPageFragment.java,98,Parent,pageVisibilityChanged,home_control,HOME/launcher control marker,@Override // com.amazon.firelauncher.LinearRecyclerFragment
decompiled/jadx/firelauncher/sources/com/amazon,decompiled/jadx/firelauncher/sources/com/amazon/firelauncher/cardlist/ContentPageFragment.java,106,Parent,onCardProviderAcquired,home_control,HOME/launcher control marker,@Override // com.amazon.firelauncher.channels.FtueStateFragment
decompiled/jadx/firelauncher/sources/com/amazon,decompiled/jadx/firelauncher/sources/com/amazon/firelauncher/cardlist/ContentPageFragment.java,125,Parent,setCardProvider,pending_intent,PendingIntent or callback dispatch,DownloadDataManager downloadDataManager = DownloadDataManager.getInstance(getActivity().getApplicationContext());
decompiled/jadx/firelauncher/sources/com/amazon,decompiled/jadx/firelauncher/sources/com/amazon/firelauncher/cardlist/ContentPageFragment.java,128,Parent,registerDownloadManagerListener,pending_intent,PendingIntent or callback dispatch,"registerDownloadManagerListener(this, getActivity().getApplicationContext(), cardDownloadMapper);"
decompiled/jadx/firelauncher/sources/com/amazon,decompiled/jadx/firelauncher/sources/com/amazon/firelauncher/cardlist/ContentPageFragment.java,134,Parent,registerCardProviderListener,home_control,HOME/launcher control marker,state.runWithAppManager(new AppManager.AppManagerProvider.ProviderCallback() { // from class: com.amazon.firelauncher.cardlist.ContentPageFragment.2
decompiled/jadx/firelauncher/sources/com/amazon,decompiled/jadx/firelauncher/sources/com/amazon/firelauncher/cardlist/ContentPageFragment.java,135,Parent,registerCardProviderListener,home_control,HOME/launcher control marker,@Override // com.amazon.firelauncher.appsgrid.manager.AppManager.AppManagerProvider.ProviderCallback
decompiled/jadx/firelauncher/sources/com/amazon,decompiled/jadx/firelauncher/sources/com/amazon/firelauncher/cardlist/ContentPageFragment.java,156,Parent,onReady,home_control,HOME/launcher control marker,@Override // com.amazon.firelauncher.appsgrid.manager.AppManager.AppManagerProvider.ProviderCallback
decompiled/jadx/firelauncher/sources/com/amazon,decompiled/jadx/firelauncher/sources/com/amazon/firelauncher/cardlist/ContentPageFragment.java,177,Parent,registerMapCacheListener,home_control,HOME/launcher control marker,"@Override // com.amazon.firelauncher.cardlist.CardListFragment, com.amazon.firelauncher.OnVisibilityChangedListener"
decompiled/jadx/firelauncher/sources/com/amazon,decompiled/jadx/firelauncher/sources/com/amazon/firelauncher/cardlist/ContentPageFragment.java,180,Parent,onVisibilityChanged,pending_intent,PendingIntent or callback dispatch,if (getActivity() instanceof Parent) {
decompiled/jadx/firelauncher/sources/com/amazon,decompiled/jadx/firelauncher/sources/com/amazon/firelauncher/cardlist/ContentPageFragment.java,181,Parent,onVisibilityChanged,pending_intent,PendingIntent or callback dispatch,"((Parent) getActivity()).pageVisibilityChanged(this, isVisible);"
decompiled/jadx/firelauncher/sources/com/amazon,decompiled/jadx/firelauncher/sources/com/amazon/firelauncher/cardlist/ContentPageFragment.java,185,Parent,onVisibilityChanged,home_control,HOME/launcher control marker,"@Override // com.amazon.firelauncher.cardlist.CardListFragment, androidx.fragment.app.Fragment"
decompiled/jadx/firelauncher/sources/com/amazon,decompiled/jadx/firelauncher/sources/com/amazon/firelauncher/cardlist/ContentPageFragment.java,188,Parent,onDestroyView,pending_intent,PendingIntent or callback dispatch,if (getActivity() instanceof Parent) {
decompiled/jadx/firelauncher/sources/com/amazon,decompiled/jadx/firelauncher/sources/com/amazon/firelauncher/cardlist/ContentPageFragment.java,189,Parent,onDestroyView,pending_intent,PendingIntent or callback dispatch,((Parent) getActivity()).cleanUpPage(this);
decompiled/jadx/firelauncher/sources/com/amazon,decompiled/jadx/firelauncher/sources/com/amazon/firelauncher/cardlist/ContentPageFragment.java,233,Parent,statusUnderlayVisible,home_control,HOME/launcher control marker,@Override // com.amazon.firelauncher.cardlist.CardListFragment
decompiled/jadx/firelauncher/sources/com/amazon,decompiled/jadx/firelauncher/sources/com/amazon/firelauncher/cardlist/ContentPageFragment.java,238,Parent,getChannel,home_control,HOME/launcher control marker,@Override // com.amazon.firelauncher.cardlist.CardListFragment
decompiled/jadx/firelauncher/sources/com/amazon,decompiled/jadx/firelauncher/sources/com/amazon/firelauncher/cardlist/ContentPageFragment.java,243,Parent,getCardDataset,home_control,HOME/launcher control marker,@Override // com.amazon.firelauncher.cardlist.CardListFragment
decompiled/jadx/firelauncher/sources/com/amazon,decompiled/jadx/firelauncher/sources/com/amazon/firelauncher/cardlist/ContentPageFragment.java,253,Parent,setLoadingView,pending_intent,PendingIntent or callback dispatch,FragmentActivity activity = getActivity();
decompiled/jadx/firelauncher/sources/com/amazon,decompiled/jadx/firelauncher/sources/com/amazon/firelauncher/cardlist/ContentPageFragment.java,259,Parent,setLoadingView,home_control,HOME/launcher control marker,@Override // com.amazon.firelauncher.LinearRecyclerFragment
decompiled/jadx/firelauncher/sources/com/amazon,decompiled/jadx/firelauncher/sources/com/amazon/firelauncher/cardlist/ContentPageFragment.java,270,Parent,registerDownloadManagerListener,home_control,HOME/launcher control marker,"deregisterInternal(fragment, DownloadDataManager.class, cardDownloadMapper.getClass(), new Runnable() { // from class: com.amazon.firelauncher.cardlist.ContentPageFragment.3"
decompiled/jadx/firelauncher/sources/com/amazon,decompiled/jadx/firelauncher/sources/com/amazon/firelauncher/cardlist/ContentPageFragment.java,292,Parent,registerCardProviderListener,home_control,HOME/launcher control marker,"deregisterInternal(fragment, cardProvider.getClass(), listener.getClass(), new Runnable() { // from class: com.amazon.firelauncher.cardlist.ContentPageFragment.4"
decompiled/jadx/firelauncher/sources/com/amazon,decompiled/jadx/firelauncher/sources/com/amazon/firelauncher/cardlist/ContentPageFragment.java,310,Parent,registerCardMapperListener,home_control,HOME/launcher control marker,"deregisterInternal(fragment, cardMapper.getClass(), fragment.cardUpdateListener.getClass(), new Runnable() { // from class: com.amazon.firelauncher.cardlist.ContentPageFragment.5"
decompiled/jadx/firelauncher/sources/com/amazon,decompiled/jadx/firelauncher/sources/com/amazon/firelauncher/cardlist/ContentPageFragment.java,327,Parent,registerMapCacheListener,home_control,HOME/launcher control marker,final MapCache.ChangeListener changeListener = new MapCache.ChangeListener() { // from class: com.amazon.firelauncher.cardlist.ContentPageFragment.6
decompiled/jadx/firelauncher/sources/com/amazon,decompiled/jadx/firelauncher/sources/com/amazon/firelauncher/cardlist/ContentPageFragment.java,328,Parent,registerMapCacheListener,home_control,HOME/launcher control marker,@Override // com.amazon.firelauncher.services.MapCache.ChangeListener
decompiled/jadx/firelauncher/sources/com/amazon,decompiled/jadx/firelauncher/sources/com/amazon/firelauncher/cardlist/ContentPageFragment.java,335,Parent,onChanged,home_control,HOME/launcher control marker,view.post(new Runnable() { // from class: com.amazon.firelauncher.cardlist.ContentPageFragment.6.1
decompiled/jadx/firelauncher/sources/com/amazon,decompiled/jadx/firelauncher/sources/com/amazon/firelauncher/cardlist/ContentPageFragment.java,346,Parent,run,home_control,HOME/launcher control marker,"deregisterInternal(fragment, mapCache.getClass(), AnonymousClass6.class, new Runnable() { // from class: com.amazon.firelauncher.cardlist.ContentPageFragment.7"
decompiled/jadx/firelauncher/sources/com/amazon,decompiled/jadx/firelauncher/sources/com/amazon/firelauncher/cardlist/ContentPageFragment.java,358,Parent,run,home_control,HOME/launcher control marker,"@Override // com.amazon.firelauncher.cardlist.CardListFragment, com.amazon.firelauncher.LinearRecyclerFragment, androidx.fragment.app.Fragment"
decompiled/jadx/firelauncher/sources/com/amazon,decompiled/jadx/firelauncher/sources/com/amazon/firelauncher/cardlist/ContentPageFragment.java,363,Parent,setLoadingView,pending_intent,PendingIntent or callback dispatch,this.backgroundView.setBackgroundMaxHeight(getChannel().getBackgroundMaxHeight(getActivity().getApplicationContext()));
