source_scope,source_path,source_sha256,kconfig,registration_or_fops,user_copy,local_gate,control_channel,secure_or_trusted_marker,uevent_or_netlink_marker,framework_sink,launcher_sink,runtime_reachability,evidence_class,representative_locations
drivers/misc/mediatek,drivers/misc/mediatek/ext_disp/mt8183/extd_hdmi.h,2fa75d2a01629fffc1dacf518b5812fb333bd4f8f253493714c27f326db99e52,drivers/misc/mediatek/ext_disp/Kconfig,,0,not-observed,support-code,no,no,none-observed,none-observed,not-derived-from-source,support-code-only,
drivers/misc/mediatek,drivers/misc/mediatek/ext_disp/mt8183/extd_hdmi_types.h,f4ebfe18b209dafca05fe34d62eaf5c50820d3c5e1c70540da8204963ccb8077,drivers/misc/mediatek/ext_disp/Kconfig,,0,not-observed,support-code,no,no,none-observed,none-observed,not-derived-from-source,support-code-only,
drivers/misc/mediatek,drivers/misc/mediatek/ext_disp/mt8183/extd_info.h,14e64aac3b1c7367ecb559e3d1d6119d0aec6b34d48f7868e09056fc60766f8d,drivers/misc/mediatek/ext_disp/Kconfig,ioctl_entry,0,not-observed,ioctl-or-user-copy,no,no,none-observed,none-observed,not-derived-from-source,source-surface-only,ioctl_entry:83:<file-scope>
drivers/misc/mediatek,drivers/misc/mediatek/ext_disp/mt8183/extd_lcm.c,8b75442bbef89e6b4569b1ca4618e624e7feb622c7531282aee845d5fc27ac18,drivers/misc/mediatek/ext_disp/Kconfig,ioctl_entry,0,not-observed,ioctl-or-user-copy,no,no,none-observed,none-observed,not-derived-from-source,source-surface-only,ioctl_entry:173:<file-scope>
drivers/misc/mediatek,drivers/misc/mediatek/ext_disp/mt8183/extd_log.h,1f068768167fd46ea7b5cfad497709c06783d39a918460c593531a81020ce5f2,drivers/misc/mediatek/ext_disp/Kconfig,,0,not-observed,support-code,no,no,none-observed,none-observed,not-derived-from-source,support-code-only,
drivers/misc/mediatek,drivers/misc/mediatek/ext_disp/mt8183/extd_multi_control.c,c03855ce9af143d97b9165fb85b3ae85ba5fb30b0f394ff3f9f7acd00f794a04,drivers/misc/mediatek/ext_disp/Kconfig,ioctl_entry,0,not-observed,ioctl-or-user-copy,no,no,none-observed,none-observed,not-derived-from-source,source-surface-only,ioctl_entry:68:<file-scope>; ioctl_entry:69:<file-scope>; ioctl_entry:80:<file-scope>; ioctl_entry:81:<file-scope>
drivers/misc/mediatek,drivers/misc/mediatek/ext_disp/mt8183/extd_multi_control.h,621837bcaeadd8ebf91107027d707293bfa63228ce123f584d51f2b74366bd84,drivers/misc/mediatek/ext_disp/Kconfig,,0,not-observed,support-code,no,no,none-observed,none-observed,not-derived-from-source,support-code-only,
drivers/misc/mediatek,drivers/misc/mediatek/ext_disp/mt8183/extd_platform.h,103bf81ee34d87fe697c150bc2a15ae11fc82fd3bd19cc8f51af13065cc8a5eb,drivers/misc/mediatek/ext_disp/Kconfig,,0,not-observed,support-code,no,no,none-observed,none-observed,not-derived-from-source,support-code-only,
drivers/misc/mediatek,drivers/misc/mediatek/ext_disp/mt8183/extd_utils.c,2157a0b13369770d224fb7aaa9b552a3e57e6c04a9ce90798ffe4f17921f2e92,drivers/misc/mediatek/ext_disp/Kconfig,ioctl_entry,0,not-observed,ioctl-or-user-copy,no,no,none-observed,none-observed,not-derived-from-source,source-surface-only,ioctl_entry:209:<file-scope>
drivers/misc/mediatek,drivers/misc/mediatek/ext_disp/mt8183/extd_utils.h,39c85738da2d12215b609684a54c9f35c5a20620d06abc42285b9798644ee645,drivers/misc/mediatek/ext_disp/Kconfig,ioctl_entry,0,not-observed,ioctl-or-user-copy,no,no,none-observed,none-observed,not-derived-from-source,source-surface-only,ioctl_entry:17:<file-scope>
drivers/misc/mediatek,drivers/misc/mediatek/ext_disp/mt8183/external_display.c,65e9943489012d05149421dee0a6b13239a9f1e5b97e54a15398a94c881dec07,drivers/misc/mediatek/ext_disp/Kconfig,,0,not-observed,support-code,no,no,none-observed,none-observed,not-derived-from-source,support-code-only,
drivers/misc/mediatek,drivers/misc/mediatek/ext_disp/mt8183/external_display.h,59ea084c6d782bd2680e80c6063ed7c10ee631c808fe4b7ec8ffb9da27729f4f,drivers/misc/mediatek/ext_disp/Kconfig,,0,not-observed,support-code,no,no,none-observed,none-observed,not-derived-from-source,support-code-only,
drivers/misc/mediatek,drivers/misc/mediatek/ext_disp/mt8183/mtk_extd_mgr.c,b200146e41ba09fb7499de47ce783eed07d266042d1a6e873f4d6443f6833331,drivers/misc/mediatek/ext_disp/Kconfig,"ioctl_entry,device_registration",1,not-observed,ioctl-or-user-copy,no,no,none-observed,none-observed,not-derived-from-source,source-surface-only,ioctl_entry:136:<file-scope>; user_copy:209:<file-scope>; ioctl_entry:319:<file-scope>; ioctl_entry:326:<file-scope>; ioctl_entry:363:<file-scope>; ioctl_entry:365:<file-scope>; device_registration:386:<file-scope>; device_registration:397:<file-scope>; device_registration:400:<file-scope>; device_registration:402:<file-scope>; device_registration:546:<file-scope>
drivers/misc/mediatek,drivers/misc/mediatek/ext_disp/mt8183/test/dpi_dvt_test.h,b3c817a16ed1a4ec08174bdd422d6e5ee65fb9fa3482b0297bb2c6e23bdb6f69,drivers/misc/mediatek/ext_disp/Kconfig,,0,not-observed,support-code,no,no,none-observed,none-observed,not-derived-from-source,support-code-only,
drivers/misc/mediatek,drivers/misc/mediatek/ext_gic/mtk-gic-v3-extend.c,b5aa97fd3a8791c752a8900fae31c29644e929a20ce64d9d03491b73b11dcf14,drivers/misc/mediatek/ext_gic/Kconfig,,0,not-observed,secure-world-marker,yes,no,none-observed,none-observed,not-derived-from-source,support-code-only,secure_world:431:<file-scope>; secure_world:487:<file-scope>
drivers/misc/mediatek,drivers/misc/mediatek/ext_gic/mt8183/plat_sw_mode.c,0ab8d4a7462840868373c470397650cd578dfa73ab65da1d6f5a2ca879449046,drivers/misc/mediatek/ext_gic/Kconfig,,0,not-observed,support-code,no,no,none-observed,none-observed,not-derived-from-source,support-code-only,
drivers/misc/mediatek,drivers/misc/mediatek/flashlight/richtek/rt-flashlight.h,f66a8a1718d7d874ac3b69c30d84458d13898f358aaa2354bb50e554b1722c66,drivers/misc/mediatek/flashlight/richtek/Kconfig,,0,not-observed,support-code,no,no,none-observed,none-observed,not-derived-from-source,support-code-only,
drivers/misc/mediatek,drivers/misc/mediatek/flashlight/richtek/rtfled.h,921bb6dfb6b6713efc776924ad906f59ea1ccc819e69514189630ebcfef0b8fb,drivers/misc/mediatek/flashlight/richtek/Kconfig,,0,not-observed,support-code,no,no,none-observed,none-observed,not-derived-from-source,support-code-only,
drivers/misc/mediatek,drivers/misc/mediatek/freqhopping/mtk_freqhopping_drv.c,ba614c212cd8ca474ff0cbfb17d3c60a8371a492fd4547f5bbe784ec361c2482,drivers/misc/mediatek/freqhopping/Kconfig,"ioctl_entry,proc_sysfs_debugfs_registration,device_registration",3,not-observed,ioctl-or-user-copy,no,no,none-observed,none-observed,not-derived-from-source,source-surface-only,device_registration:59:<file-scope>; ioctl_entry:194:<file-scope>; user_copy:263:<file-scope>; user_copy:361:<file-scope>; ioctl_entry:397:<file-scope>; user_copy:421:<file-scope>; proc_sysfs_debugfs_registration:557:<file-scope>; proc_sysfs_debugfs_registration:566:<file-scope>; proc_sysfs_debugfs_registration:580:<file-scope>; proc_sysfs_debugfs_registration:592:<file-scope>; proc_sysfs_debugfs_registration:606:<file-scope>; proc_sysfs_debugfs_registration:620:<file-scope>
drivers/misc/mediatek,drivers/misc/mediatek/freqhopping/mt8183/mtk_freqhopping_sspm.c,8b28dfb304ac40f57b5cf91c3f8470b9c072bc2e009e6bd72ac805baaa799455,drivers/misc/mediatek/freqhopping/Kconfig,ioctl_entry,0,not-observed,ioctl-or-user-copy,no,no,none-observed,none-observed,not-derived-from-source,source-surface-only,ioctl_entry:971:<file-scope>
drivers/misc/mediatek,drivers/misc/mediatek/gcpu/mt8xxx/gcpu.c,2c8dc559fc77aa1ae609c401f0b11e15e50dd7a6fd3b34fc05efe2871a196e0c,drivers/misc/mediatek/Kconfig,device_registration,0,not-observed,secure-world-marker,yes,no,none-observed,none-observed,not-derived-from-source,source-surface-only,secure_world:28:<file-scope>; secure_world:29:<file-scope>; secure_world:54:<file-scope>; secure_world:56:<file-scope>; secure_world:57:<file-scope>; secure_world:61:<file-scope>; secure_world:62:<file-scope>; secure_world:63:<file-scope>; secure_world:68:<file-scope>; secure_world:69:<file-scope>; secure_world:70:<file-scope>; secure_world:77:<file-scope>
drivers/misc/mediatek,drivers/misc/mediatek/geniezone/gz_main.c,04e863365a26c5b0f54bb4631e08d51e2977e918ee0cec549be30c4e5b5a06a2,drivers/misc/mediatek/geniezone/Kconfig,"ioctl_entry,proc_sysfs_debugfs_registration,device_registration",31,not-observed,secure-world-marker,yes,no,none-observed,none-observed,not-derived-from-source,source-surface-only,property_or_boot_state:21:<file-scope>; secure_world:34:<file-scope>; secure_world:35:<file-scope>; secure_world:36:<file-scope>; secure_world:37:<file-scope>; secure_world:40:<file-scope>; secure_world:67:<file-scope>; secure_world:84:<file-scope>; secure_world:86:<file-scope>; secure_world:87:<file-scope>; secure_world:88:<file-scope>; secure_world:89:<file-scope>
drivers/misc/mediatek,drivers/misc/mediatek/gpu/ged/include/config_kernel_eng.h,87406ec17a92ba54495cc22bd23d503021be3c77c0894810cf0d57945dd006d9,drivers/misc/mediatek/gpu/Kconfig,,0,not-observed,support-code,no,no,none-observed,none-observed,not-derived-from-source,support-code-only,
drivers/misc/mediatek,drivers/misc/mediatek/gpu/ged/include/ged.h,fa3245e1d4f006b7b2977ab35e262e159786acdb726c36a41287d98ca79b4a3b,drivers/misc/mediatek/gpu/Kconfig,,0,not-observed,support-code,no,no,none-observed,none-observed,not-derived-from-source,support-code-only,
drivers/misc/mediatek,drivers/misc/mediatek/gpu/ged/include/ged_base.h,e13b30010515cd43a03fd9224be48478f9e1ee338c5ca2eb4d1bd762b389a82f,drivers/misc/mediatek/gpu/Kconfig,,0,not-observed,support-code,no,no,none-observed,none-observed,not-derived-from-source,support-code-only,
drivers/misc/mediatek,drivers/misc/mediatek/gpu/ged/include/ged_bridge.h,27501a6c3d2f0b68a780e62deadc3ae743a4832979a8764f9b3f49f8610cc946,drivers/misc/mediatek/gpu/Kconfig,,0,not-observed,support-code,no,no,none-observed,none-observed,not-derived-from-source,support-code-only,
